Date,Pressure ,Exceed,Outlet,Inlet,Difference,Status
19-02-2018,1763,423,,,,
20-02-2018,1791,421,,,,
21-02-2018,1821,420,,,,
22-02-2018,1850,418,,,,
23-02-2018,1874,417,,,,
24-02-2018,1899,415,,,,
25-02-2018,1924,414,,,,
26-02-2018,1950,412,,,,
27-02-2018,1968,409,,,,
28-02-2018,1993,403,,,,
01-03-2018,2011,398,,,,
02-03-2018,2021,393,,,,
03-03-2018,2031,389,,,,
04-03-2018,2041,384,,,,
05-03-2018,2051,379,,,,
06-03-2018,2057,374,,,,
07-03-2018,2059,369,,,,
08-03-2018,2059,364,,,,
09-03-2018,2057,359,,,,
10-03-2018,2054,354,,,,
11-03-2018,2039,349,,,,
12-03-2018,2018,344,,,,
13-03-2018,1997,334,,,,
14-03-2018,1980,326,,,,
15-03-2018,1965,318,,,,
16-03-2018,1943,310,,,,
17-03-2018,1921,302,,,,
18-03-2018,1899,294,,,,
19-03-2018,1882,286,,,,
20-03-2018,1869,276,,,,
21-03-2018,1857,266,,,,
22-03-2018,1845,249,,,,
23-03-2018,1833,232,,,,
24-03-2018,1820,214,,,,
25-03-2018,1809,196,,,,
26-03-2018,1790,178,,,,
27-03-2018,1774,160,,,,
28-03-2018,1739,142,,,,
29-03-2018,1705,128,,,,
30-03-2018,1675,115,,,,
31-03-2018,1644,106,,,,
01-04-2018,1611,100,,,,
02-04-2018,1580,96,,,,
03-04-2018,1549,93,,,,
04-04-2018,1518,91,,,,
05-04-2018,1487,89,,,,
06-04-2018,1446,87,,,,
07-04-2018,1406,85,,,,
08-04-2018,1365,83,,,,
09-04-2018,1325,82,,,,
10-04-2018,1284,81,,,,
11-04-2018,1244,80,,,,
12-04-2018,1204,79,,,,
13-04-2018,1163,78,,,,
14-04-2018,1126,77,,,,
15-04-2018,1090,76,,,,
16-04-2018,1055,75,,,,
17-04-2018,1018,74,,,,
18-04-2018,983,73,,,,
19-04-2018,948,72,,,,
20-04-2018,900,72,,,,
21-04-2018,852,72,,,,
22-04-2018,804,71,,,,
23-04-2018,756,71,,,,
24-04-2018,708,71,,,,
25-04-2018,662,71,,,,
26-04-2018,616,71,,,,
27-04-2018,570,71,,,,
28-04-2018,524,71,,,,
29-04-2018,478,70,,,,
30-04-2018,432,70,,,,
01-05-2018,396,70,,,,
02-05-2018,362,70,,,,
03-05-2018,329,70,,,,
04-05-2018,297,70,,,,
05-05-2018,279,70,,,,
06-05-2018,260,70,,,,
07-05-2018,242,70,,,,
08-05-2018,227,70,,,,
09-05-2018,212,70,,,,
10-05-2018,200,70,,,,
11-05-2018,200,70,,,,
12-05-2018,198,70,,,,
13-05-2018,198,70,,,,
14-05-2018,197,70,,,,
15-05-2018,196,70,,,,
16-05-2018,195,70,,,,
17-05-2018,194,70,,,,
18-05-2018,193,70,,,,
19-05-2018,192,69,,,,
20-05-2018,191,69,,,,
21-05-2018,190,69,,,,
22-05-2018,189,69,,,,
23-05-2018,188,69,,,,
24-05-2018,188,69,,,,
25-05-2018,187,69,,,,
26-05-2018,187,69,,,,
27-05-2018,187,69,,,,
28-05-2018,186,69,,,,
29-05-2018,186,69,,,,
30-05-2018,185,68,,,,
31-05-2018,185,68,,,,
01-06-2018,184,68,,,,
02-06-2018,184,68,,,,
03-06-2018,184,68,,,,
04-06-2018,183,68,,,,
05-06-2018,183,68,,,,
06-06-2018,182,68,,,,
07-06-2018,182,68,,,,
08-06-2018,181,68,,,,
09-06-2018,181,68,,,,
10-06-2018,181,68,,,,
11-06-2018,180,68,,,,
12-06-2018,180,68,,,,
13-06-2018,179,68,,,,
14-06-2018,179,68,,,,
15-06-2018,178,68,,,,
16-06-2018,178,68,,,,
17-06-2018,178,68,,,,
18-06-2018,177,68,,,,
19-06-2018,177,68,,,,
20-06-2018,176,68,,,,
21-06-2018,172,68,,,,
22-06-2018,168,68,,,,
23-06-2018,164,68,,,,
24-06-2018,160,68,,,,
25-06-2018,156,68,,,,
26-06-2018,152,67,,,,
27-06-2018,148,66,,,,
28-06-2018,144,65,,,,
29-06-2018,140,64,,,,
30-06-2018,136,63,,,,
01-07-2018,132,61,,,,
02-07-2018,128,60,,,,
03-07-2018,134,59,,,,
04-07-2018,134,58,,,,
05-07-2018,131,57,,,,
06-07-2018,128,56,,,,
07-07-2018,124,55,,,,
08-07-2018,120,53,,,,
09-07-2018,116,52,,,,
10-07-2018,112,51,,,,
11-07-2018,109,50,,,,
12-07-2018,107,49,,,,
13-07-2018,104,48,,,,
14-07-2018,102,47,,,,
15-07-2018,99,46,,,,
16-07-2018,96,44,,,,
17-07-2018,92,43,,,,
18-07-2018,88,42,,,,
19-07-2018,84,41,,,,
20-07-2018,80,40,,,,
21-07-2018,76,39,,,,
22-07-2018,73,38,,,,
23-07-2018,70,37,,,,
24-07-2018,67,35,,,,
25-07-2018,64,34,,,,
26-07-2018,62,33,,,,
27-07-2018,60,32,,,,
28-07-2018,58,31,,,,
29-07-2018,56,30,,,,
30-07-2018,54,29,,,,
31-07-2018,52,27,,,,
01-08-2018,50,26,,,,
02-08-2018,48,25,,,,
03-08-2018,46,24,,,,
04-08-2018,45,23,,,,
05-08-2018,45,22,,,,
06-08-2018,44,21,,,,
07-08-2018,42,20,,,,
08-08-2018,41,18,,,,
09-08-2018,39,17,,,,
10-08-2018,38,16,,,,
11-08-2018,37,15,,,,
12-08-2018,35,13,,,,
13-08-2018,33,12,,,,
14-08-2018,31,11,,,,
15-08-2018,31,10,,,,
16-08-2018,28,9,,,,
17-08-2018,25,8,,,,
18-08-2018,22,7,,,,
19-08-2018,19,6,,,,
20-08-2018,16,5,,,,
21-08-2018,15,4,,,,
22-08-2018,15,3,,,,
23-08-2018,14,2,,,,
24-08-2018,14,1,,,,
25-08-2018,13,1,,,,
26-08-2018,13,1,,,,
27-08-2018,13,1,,,,
28-08-2018,13,1,,,,
29-08-2018,13,1,,,,
30-08-2018,13,1,,,,
31-08-2018,13,1,,,,
01-09-2018,13,1,,,,
02-09-2018,13,1,,,,
03-09-2018,13,1,,,,
04-09-2018,13,1,,,,
05-09-2018,13,1,,,,
06-09-2018,13,1,,,,
07-09-2018,13,1,,,,
08-09-2018,13,1,,,,
09-09-2018,13,1,,,,
10-09-2018,13,1,,,,
11-09-2018,13,1,,,,
12-09-2018,13,1,,,,
13-09-2018,13,1,,,,
14-09-2018,13,1,,,,
15-09-2018,13,1,,,,
16-09-2018,13,1,,,,
17-09-2018,13,1,,,,
18-09-2018,13,1,,,,
19-09-2018,13,7,,,,
20-09-2018,13,8,,,,
21-09-2018,13,8,,,,
22-09-2018,13,8,,,,
23-09-2018,13,8,,,,
24-09-2018,13,8,,,,
25-09-2018,13,8,,,,
26-09-2018,13,8,,,,
27-09-2018,13,8,,,,
28-09-2018,13,8,,,,
29-09-2018,19,8,,,,
30-09-2018,48,8,,,,
01-10-2018,93,8,,,,
02-10-2018,146,8,,,,
03-10-2018,198,8,,,,
04-10-2018,249,8,,,,
05-10-2018,317,11,,,,
06-10-2018,375,14,,,,
07-10-2018,405,16,,,,
08-10-2018,435,17,,,,
09-10-2018,467,17,,,,
10-10-2018,499,17,,,,
11-10-2018,530,17,,,,
12-10-2018,561,17,,,,
13-10-2018,582,17,,,,
14-10-2018,607,17,,,,
15-10-2018,637,17,,,,
16-10-2018,667,17,,,,
17-10-2018,689,17,,,,
18-10-2018,706,17,,,,
19-10-2018,720,17,,,,
20-10-2018,732,17,,,,
21-10-2018,742,17,,,,
22-10-2018,753,17,,,,
23-10-2018,766,17,,,,
24-10-2018,779,17,,,,
25-10-2018,791,17,,,,
26-10-2018,799,17,,,,
27-10-2018,805,17,,,,
28-10-2018,807,17,,,,
29-10-2018,782,17,,,,
30-10-2018,750,17,,,,
31-10-2018,715,17,,,,
01-11-2018,695,20,,,,
02-11-2018,682,22,,,,
03-11-2018,669,22,,,,
04-11-2018,656,22,,,,
05-11-2018,643,22,,,,
06-11-2018,630,22,,,,
07-11-2018,617,22,,,,
08-11-2018,604,22,,,,
09-11-2018,591,22,,,,
10-11-2018,578,22,,,,
11-11-2018,559,22,,,,
12-11-2018,540,22,,,,
13-11-2018,522,22,,,,
14-11-2018,503,22,,,,
15-11-2018,485,22,,,,
16-11-2018,468,22,,,,
17-11-2018,451,22,,,,
18-11-2018,433,22,,,,
19-11-2018,411,22,,,,
20-11-2018,379,22,,,,
21-11-2018,357,24,,,,
22-11-2018,363,30,,,,
23-11-2018,373,40,,,,
24-11-2018,384,40,,,,
25-11-2018,389,40,,,,
26-11-2018,391,40,,,,
27-11-2018,391,40,,,,
28-11-2018,389,40,,,,
29-11-2018,387,40,,,,
30-11-2018,384,40,,,,
01-12-2018,381,40,,,,
02-12-2018,379,40,,,,
03-12-2018,376,40,,,,
04-12-2018,375,42,,,,
05-12-2018,384,46,,,,
06-12-2018,386,48,,,,
07-12-2018,385,48,,,,
08-12-2018,385,48,,,,
09-12-2018,383,48,,,,
10-12-2018,380,48,,,,
11-12-2018,377,48,,,,
12-12-2018,374,48,,,,
13-12-2018,371,48,,,,
14-12-2018,368,48,,,,
15-12-2018,365,48,,,,
16-12-2018,361,48,,,,
17-12-2018,357,48,,,,
18-12-2018,353,48,,,,
19-12-2018,349,48,,,,
20-12-2018,345,48,,,,
21-12-2018,341,48,,,,
22-12-2018,337,48,,,,
23-12-2018,333,48,,,,
24-12-2018,329,48,,,,
25-12-2018,325,48,,,,
26-12-2018,322,48,,,,
27-12-2018,318,48,,,,
28-12-2018,314,48,,,,
29-12-2018,310,48,,,,
30-12-2018,306,48,,,,
31-12-2018,302,48,,,,
01-01-2019,298,48,,,,
02-01-2019,294,48,,,,
03-01-2019,291,48,,,,
04-01-2019,287,48,,,,
05-01-2019,283,48,,,,
06-01-2019,279,48,,,,
07-01-2019,275,48,,,,
08-01-2019,271,48,,,,
09-01-2019,268,48,,,,
10-01-2019,265,48,,,,
11-01-2019,262,48,,,,
12-01-2019,259,48,,,,
13-01-2019,256,48,,,,
14-01-2019,254,48,,,,
15-01-2019,252,48,,,,
16-01-2019,248,48,,,,
17-01-2019,244,48,,,,
18-01-2019,240,48,,,,
19-01-2019,236,48,,,,
20-01-2019,233,48,,,,
21-01-2019,229,48,,,,
22-01-2019,225,48,,,,
23-01-2019,221,48,,,,
24-01-2019,217,48,,,,
25-01-2019,213,48,,,,
26-01-2019,210,48,,,,
27-01-2019,206,48,,,,
28-01-2019,204,48,,,,
29-01-2019,200,48,,,,
30-01-2019,196,48,,,,
31-01-2019,193,48,,,,
01-02-2019,190,48,,,,
02-02-2019,186,48,,,,
03-02-2019,182,48,,,,
04-02-2019,178,48,,,,
05-02-2019,175,48,,,,
06-02-2019,172,48,,,,
07-02-2019,169,48,,,,
08-02-2019,166,48,,,,
09-02-2019,163,48,,,,
10-02-2019,160,48,,,,
11-02-2019,157,48,,,,
12-02-2019,157,48,,,,
13-02-2019,158,48,,,,
14-02-2019,164,48,,,,
15-02-2019,179,48,,,,
16-02-2019,209,48,,,,
17-02-2019,239,48,,,,
18-02-2019,269,48,,,,
19-02-2019,301,48,,,,
20-02-2019,334,48,,,,
21-02-2019,363,48,,,,
22-02-2019,388,48,,,,
23-02-2019,412,48,,,,
24-02-2019,430,48,,,,
25-02-2019,447,48,,,,
26-02-2019,459,48,,,,
27-02-2019,467,48,,,,
28-02-2019,474,48,,,,
01-03-2019,477,48,,,,
02-03-2019,478,48,,,,
03-03-2019,475,48,,,,
04-03-2019,472,48,,,,
05-03-2019,469,48,,,,
06-03-2019,466,47,,,,
07-03-2019,462,47,,,,
08-03-2019,458,47,,,,
09-03-2019,453,47,,,,
10-03-2019,448,47,,,,
11-03-2019,443,47,,,,
12-03-2019,439,47,,,,
13-03-2019,433,47,,,,
14-03-2019,429,47,,,,
15-03-2019,424,47,,,,
16-03-2019,420,47,,,,
17-03-2019,415,47,,,,
18-03-2019,411,47,,,,
19-03-2019,406,47,,,,
20-03-2019,406,47,,,,
21-03-2019,396,47,,,,
22-03-2019,391,47,,,,
23-03-2019,386,47,,,,
24-03-2019,380,47,,,,
25-03-2019,374,47,,,,
26-03-2019,386,47,,,,
27-03-2019,362,46,,,,
28-03-2019,356,46,,,,
29-03-2019,350,45,,,,
30-03-2019,344,44,,,,
31-03-2019,344,44,,,,
01-04-2019,333,42,,,,
02-04-2019,328,41,,,,
03-04-2019,324,40,,,,
04-04-2019,321,39,,,,
05-04-2019,317,38,,,,
06-04-2019,313,37,,,,
07-04-2019,308,36,,,,
08-04-2019,303,35,,,,
09-04-2019,298,34,,,,
10-04-2019,293,33,,,,
11-04-2019,288,32,,,,
12-04-2019,283,31,,,,
13-04-2019,278,30,,,,
14-04-2019,273,29,,,,
15-04-2019,268,28,,,,
16-04-2019,263,27,,,,
17-04-2019,258,26,,,,
18-04-2019,254,25,,,,
19-04-2019,250,24,,,,
20-04-2019,245,23,,,,
21-04-2019,241,21,,,,
22-04-2019,237,20,,,,
23-04-2019,232,19,,,,
24-04-2019,227,17,,,,
25-04-2019,222,16,,,,
26-04-2019,217,15,,,,
27-04-2019,212,14,,,,
28-04-2019,207,13,,,,
29-04-2019,202,13,,,,
30-04-2019,197,12,,,,
01-05-2019,193,11,,,,
02-05-2019,189,10,,,,
03-05-2019,185,9,,,,
04-05-2019,181,9,,,,
05-05-2019,177,8,,,,
06-05-2019,173,8,,,,
07-05-2019,169,7,,,,
08-05-2019,166,7,,,,
09-05-2019,162,6,,,,
10-05-2019,158,6,,,,
11-05-2019,153,5,,,,
12-05-2019,148,5,,,,
13-05-2019,143,4,,,,
14-05-2019,138,4,,,,
15-05-2019,133,4,,,,
16-05-2019,128,4,,,,
17-05-2019,123,4,,,,
18-05-2019,118,4,,,,
19-05-2019,114,4,,,,
20-05-2019,109,3,,,,
21-05-2019,104,3,,,,
22-05-2019,100,3,,,,
23-05-2019,95,3,,,,
24-05-2019,90,3,,,,
25-05-2019,85,2,,,,
26-05-2019,82,2,,,,
27-05-2019,79,2,,,,
28-05-2019,74,2,,,,
29-05-2019,69,2,,,,
30-05-2019,64,2,,,,
31-05-2019,59,2,,,,
01-06-2019,56,1,,,,
02-06-2019,53,1,,,,
03-06-2019,50,1,,,,
04-06-2019,48,1,,,,
05-06-2019,46,1,,,,
06-06-2019,44,1,,,,
07-06-2019,42,1,,,,
08-06-2019,40,1,,,,
09-06-2019,38,1,,,,
10-06-2019,36,0,,,,
11-06-2019,34,0,,,,
12-06-2019,32,0,,,,
13-06-2019,30,0,,,,
14-06-2019,28,0,,,,
15-06-2019,27,0,,,,
16-06-2019,26,0,,,,
17-06-2019,25,0,,,,
18-06-2019,24,0,,,,
19-06-2019,23,0,,,,
20-06-2019,22,0,,,,
21-06-2019,21,0,,,,
22-06-2019,20,0,,,,
23-06-2019,20,0,,,,
24-06-2019,19,0,,,,
25-06-2019,19,0,,,,
26-06-2019,19,0,,,,
27-06-2019,18,0,,,,
28-06-2019,18,0,,,,
29-06-2019,18,0,,,,
30-06-2019,18,0,,,,
01-07-2019,18,0,,,,
02-07-2019,17,0,,,,
03-07-2019,17,0,,,,
04-07-2019,17,0,,,,
05-07-2019,17,0,,,,
06-07-2019,17,0,,,,
07-07-2019,17,0,,,,
08-07-2019,17,0,,,,
09-07-2019,17,0,,,,
10-07-2019,16,0,,,,
11-07-2019,16,0,,,,
12-07-2019,16,0,,,,
13-07-2019,16,0,,,,
14-07-2019,16,0,,,,
15-07-2019,16,0,,,,
16-07-2019,16,0,,,,
17-07-2019,16,0,,,,
18-07-2019,16,0,,,,
19-07-2019,16,0,,,,
20-07-2019,16,0,,,,
21-07-2019,16,0,,,,
22-07-2019,16,0,,,,
23-07-2019,16,0,,,,
24-07-2019,16,0,,,,
25-07-2019,16,0,,,,
26-07-2019,16,0,,,,
27-07-2019,16,0,,,,
28-07-2019,16,0,,,,
29-07-2019,16,0,,,,
30-07-2019,16,0,,,,
31-07-2019,16,0,,,,
01-08-2019,16,0,,,,
02-08-2019,16,0,,,,
03-08-2019,16,0,,,,
04-08-2019,16,0,,,,
05-08-2019,16,0,,,,
06-08-2019,16,0,,,,
07-08-2019,16,0,,,,
08-08-2019,16,0,,,,
09-08-2019,16,0,,,,
10-08-2019,16,0,,,,
11-08-2019,16,0,,,,
12-08-2019,16,0,,,,
13-08-2019,16,0,,,,
14-08-2019,16,0,,,,
15-08-2019,16,0,,,,
16-08-2019,16,0,,,,
17-08-2019,16,0,,,,
18-08-2019,16,0,,,,
19-08-2019,16,0,,,,
20-08-2019,16,0,,,,
21-08-2019,16,0,,,,
22-08-2019,16,0,,,,
23-08-2019,16,0,,,,
24-08-2019,16,0,,,,
25-08-2019,16,0,,,,
26-08-2019,16,0,,,,
27-08-2019,16,0,,,,
28-08-2019,16,0,,,,
29-08-2019,16,0,,,,
30-08-2019,16,0,,,,
31-08-2019,16,0,,,,
01-09-2019,16,0,,,,
02-09-2019,16,0,,,,
03-09-2019,16,0,,,,
04-09-2019,16,0,,,,
05-09-2019,16,0,,,,
06-09-2019,16,0,,,,
07-09-2019,16,0,,,,
08-09-2019,16,0,,,,
09-09-2019,16,0,,,,
10-09-2019,15,0,,,,
11-09-2019,15,0,,,,
12-09-2019,15,0,,,,
13-09-2019,15,0,,,,
14-09-2019,15,0,,,,
15-09-2019,15,0,,,,
16-09-2019,15,0,,,,
17-09-2019,15,0,,,,
18-09-2019,15,0,,,,
19-09-2019,15,0,,,,
20-09-2019,208,30,,,,
21-09-2019,278,43,,,,
22-09-2019,307,48,,,,
23-09-2019,322,51,,,,
24-09-2019,327,52,,,,
25-09-2019,366,52,,,,
26-09-2019,433,52,,,,
27-09-2019,478,53,,,,
28-09-2019,491,53,,,,
29-09-2019,503,53,,,,
30-09-2019,553,54,,,,
01-10-2019,597,54,,,,
02-10-2019,649,54,,,,
03-10-2019,695,54,,,,
04-10-2019,742,54,,,,
05-10-2019,783,54,,,,
06-10-2019,824,54,,,,
07-10-2019,860,54,,,,
08-10-2019,896,54,,,,
09-10-2019,938,54,,,,
10-10-2019,967,54,,,,
11-10-2019,1011,57,,,,
12-10-2019,1026,57,,,,
13-10-2019,1041,57,,,,
14-10-2019,1033,57,,,,
15-10-2019,1041,57,,,,
16-10-2019,1111,61,,,,
17-10-2019,1143,65,,,,
18-10-2019,1177,74,,,,
19-10-2019,1194,78,,,,
20-10-2019,1220,82,,,,
21-10-2019,1237,98,,,,
22-10-2019,1273,104,,,,
23-10-2019,1310,107,,,,
24-10-2019,1367,109,,,,
25-10-2019,1406,109,,,,
26-10-2019,1436,111,,,,
27-10-2019,1467,111,,,,
28-10-2019,1487,113,,,,
29-10-2019,1500,115,,,,
30-10-2019,1582,121,,,,
31-10-2019,1648,159,,,,
01-11-2019,1682,194,,,,
02-11-2019,1694,208,,,,
03-11-2019,1694,222,,,,
04-11-2019,1671,233,,,,
05-11-2019,1648,233,,,,
06-11-2019,1617,228,,,,
07-11-2019,1582,222,,,,
08-11-2019,1550,214,,,,
09-11-2019,1518,205,,,,
10-11-2019,1489,197,,,,
11-11-2019,1465,189,,,,
12-11-2019,1446,180,,,,
13-11-2019,1416,172,,,,
14-11-2019,1386,164,,,,
15-11-2019,1358,155,,,,
16-11-2019,1320,147,,,,
17-11-2019,1292,138,,,,
18-11-2019,1255,130,,,,
19-11-2019,1225,122,,,,
20-11-2019,1190,115,,,,
21-11-2019,1160,112,,,,
22-11-2019,1127,109,,,,
23-11-2019,1095,107,,,,
24-11-2019,1056,105,,,,
25-11-2019,1011,103,,,,
26-11-2019,989,101,,,,
27-11-2019,967,99,,,,
28-11-2019,945,97,,,,
29-11-2019,938,95,,,,
30-11-2019,938,94,,,,
01-12-2019,989,96,,,,
02-12-2019,1229,131,,,,
03-12-2019,1426,201,,,,
04-12-2019,1518,228,,,,
05-12-2019,1550,238,,,,
06-12-2019,1572,243,,,,
07-12-2019,1565,243,,,,
08-12-2019,1572,236,,,,
09-12-2019,1582,228,,,,
10-12-2019,1593,219,,,,
11-12-2019,1593,210,,,,
12-12-2019,1593,201,,,,
13-12-2019,1586,192,,,,
14-12-2019,1582,183,,,,
15-12-2019,1572,174,,,,
16-12-2019,1560,165,,,,
17-12-2019,1556,156,,,,
18-12-2019,1530,147,,,,
19-12-2019,1535,139,,,,
20-12-2019,1529,131,,,,
21-12-2019,1522,123,,,,
22-12-2019,1514,115,,,,
23-12-2019,1497,108,,,,
24-12-2019,1476,101,,,,
25-12-2019,1456,94,,,,
26-12-2019,1456,88,,,,
27-12-2019,1450,81,,,,
28-12-2019,1438,75,,,,
29-12-2019,1436,72,,,,
30-12-2019,1434,70,,,,
31-12-2019,1430,69,,,,
01-01-2020,1426,68,,,,
02-01-2020,1430,69,,,,
03-01-2020,1430,69,,,,
04-01-2020,1432,69,,,,
05-01-2020,1444,69,,,,
06-01-2020,1460,70,,,,
07-01-2020,1481,71,,,,
08-01-2020,1497,72,,,,
09-01-2020,1503,72,,,,
10-01-2020,1510,72,,,,
11-01-2020,1516,72,,,,
12-01-2020,1518,72,,,,
13-01-2020,1518,72,,,,
14-01-2020,1520,72,,,,
15-01-2020,1522,72,,,,
16-01-2020,1524,72,,,,
17-01-2020,1523,72,,,,
18-01-2020,1520,72,,,,
19-01-2020,1511,72,,,,
20-01-2020,1507,72,,,,
21-01-2020,1505,72,,,,
22-01-2020,1503,72,,,,
23-01-2020,1497,72,,,,
24-01-2020,1489,72,,,,
25-01-2020,1478,72,,,,
26-01-2020,1468,72,,,,
27-01-2020,1487,72,,,,
28-01-2020,1507,72,,,,
29-01-2020,1526,72,,,,
30-01-2020,1546,72,,,,
31-01-2020,1563,72,,,,
01-02-2020,1584,72,,,,
02-02-2020,1608,72,,,,
03-02-2020,1632,72,,,,
04-02-2020,1657,72,,,,
05-02-2020,1682,72,,,,
06-02-2020,1707,72,,,,
07-02-2020,1730,72,,,,
08-02-2020,1774,72,,,,
09-02-2020,1816,72,,,,
10-02-2020,1826,72,,,,
11-02-2020,1829,72,,,,
12-02-2020,1832,72,,,,
13-02-2020,1836,72,,,,
14-02-2020,1841,72,,,,
15-02-2020,1832,72,,,,
16-02-2020,1819,72,,,,
17-02-2020,1798,72,,,,
18-02-2020,1781,72,,,,
19-02-2020,1767,72,,,,
20-02-2020,1751,72,,,,
21-02-2020,1732,72,,,,
22-02-2020,1712,72,,,,
23-02-2020,1691,72,,,,
24-02-2020,1673,72,,,,
25-02-2020,1657,72,,,,
26-02-2020,1637,72,,,,
27-02-2020,1616,72,,,,
28-02-2020,1593,72,,,,
29-02-2020,1571,72,,,,
01-03-2020,1548,72,,,,
02-03-2020,1526,72,,,,
03-03-2020,1503,72,,,,
04-03-2020,1473,72,,,,
05-03-2020,1444,72,,,,
06-03-2020,1415,72,,,,
07-03-2020,1400,72,,,,
08-03-2020,1390,72,,,,
09-03-2020,1390,72,,,,
10-03-2020,1392,72,,,,
11-03-2020,1405,72,,,,
12-03-2020,1424,72,,,,
13-03-2020,1444,72,,,,
14-03-2020,1467,72,,,,
15-03-2020,1490,72,,,,
16-03-2020,1512,72,,,,
17-03-2020,1520,72,,,,
18-03-2020,1524,72,,,,
19-03-2020,1526,72,,,,
20-03-2020,1526,72,,,,
21-03-2020,1509,72,,,,
22-03-2020,1495,72,,,,
23-03-2020,1478,72,,,,
24-03-2020,1470,72,,,,
25-03-2020,1493,72,,,,
26-03-2020,1493,72,,,,
27-03-2020,1485,72,,,,
28-03-2020,1482,72,,,,
29-03-2020,1476,72,,,,
30-03-2020,1472,72,,,,
31-03-2020,1460,72,,,,
01-04-2020,1438,72,,,,
02-04-2020,1420,72,,,,
03-04-2020,1392,72,,,,
04-04-2020,1370,72,,,,
05-04-2020,1350,72,,,,
06-04-2020,1329,72,,,,
07-04-2020,1306,72,,,,
08-04-2020,1283,72,,,,
09-04-2020,1260,72,,,,
10-04-2020,1260,72,,,,
11-04-2020,1240,72,,,,
12-04-2020,1218,72,,,,
13-04-2020,1194,72,,,,
14-04-2020,1168,72,,,,
15-04-2020,1143,72,,,,
16-04-2020,1117,72,,,,
17-04-2020,1091,72,,,,
18-04-2020,1065,72,,,,
19-04-2020,1040,72,,,,
20-04-2020,1014,72,,,,
21-04-2020,989,72,,,,
22-04-2020,963,72,,,,
23-04-2020,949,72,,,,
24-04-2020,935,72,,,,
25-04-2020,921,72,,,,
26-04-2020,908,72,,,,
27-04-2020,910,72,,,,
28-04-2020,890,72,,,,
29-04-2020,876,72,,,,
30-04-2020,862,72,,,,
01-05-2020,849,72,,,,
02-05-2020,835,72,,,,
03-05-2020,822,72,,,,
04-05-2020,809,72,,,,
05-05-2020,795,72,,,,
06-05-2020,782,72,,,,
07-05-2020,768,72,,,,
08-05-2020,754,72,,,,
09-05-2020,741,72,,,,
10-05-2020,727,72,,,,
11-05-2020,713,72,,,,
12-05-2020,699,72,,,,
13-05-2020,692,72,,,,
14-05-2020,678,72,,,,
15-05-2020,664,72,,,,
16-05-2020,650,72,,,,
17-05-2020,636,72,,,,
18-05-2020,609,72,,,,
19-05-2020,587,72,,,,
20-05-2020,563,72,,,,
21-05-2020,540,72,,,,
22-05-2020,520,72,,,,
23-05-2020,501,72,,,,
24-05-2020,483,72,,,,
25-05-2020,465,72,,,,
26-05-2020,447,72,,,,
27-05-2020,430,72,,,,
28-05-2020,413,72,,,,
29-05-2020,396,72,,,,
30-05-2020,396,72,,,,
31-05-2020,392,72,,,,
01-06-2020,377,72,,,,
02-06-2020,367,72,,,,
03-06-2020,365,72,,,,
04-06-2020,365,72,,,,
05-06-2020,371,72,,,,
06-06-2020,373,72,,,,
07-06-2020,77,92,,,,
08-06-2020,380,72,,,,
09-06-2020,380,72,,,,
10-06-2020,379,72,,,,
11-06-2020,375,72,,,,
12-06-2020,370,72,,,,
13-06-2020,360,72,,,,
14-06-2020,354,72,,,,
15-06-2020,347,72,,,,
16-06-2020,342,72,,,,
17-06-2020,338,72,,,,
18-06-2020,334,72,,,,
19-06-2020,330,72,,,,
20-06-2020,325,72,,,,
21-06-2020,310,72,,,,
22-06-2020,303,72,,,,
23-06-2020,297,72,,,,
24-06-2020,290,72,,,,
25-06-2020,285,72,,,,
26-06-2020,281,72,,,,
27-06-2020,271,72,,,,
28-06-2020,256,72,,,,
29-06-2020,244,72,,,,
30-06-2020,232,72,,,,
01-07-2020,222,72,,,,
02-07-2020,212,72,,,,
03-07-2020,205,72,,,,
04-07-2020,199,72,,,,
05-07-2020,190,72,,,,
06-07-2020,178,72,,,,
07-07-2020,165,72,,,,
08-07-2020,159,72,,,,
09-07-2020,152,72,,,,
10-07-2020,155,72,,,,
11-07-2020,148,72,,,,
12-07-2020,144,72,,,,
13-07-2020,140,72,,,,
14-07-2020,133,72,,,,
15-07-2020,129,72,,,,
16-07-2020,124,72,,,,
17-07-2020,120,72,,,,
18-07-2020,116,72,,,,
19-07-2020,115,72,,,,
20-07-2020,114,71,,,,
21-07-2020,113,71,,,,
22-07-2020,112,71,,,,
23-07-2020,110,71,,,,
24-07-2020,108,71,,,,
25-07-2020,105,71,,,,
26-07-2020,99,71,,,,
27-07-2020,96,71,,,,
28-07-2020,94,71,,,,
29-07-2020,91,71,,,,
30-07-2020,88,71,,,,
31-07-2020,85,71,,,,
01-08-2020,85,77,,,,
02-08-2020,85,79,,,,
03-08-2020,96,87,,,,
04-08-2020,109,88,,,,
05-08-2020,120,89,,,,
06-08-2020,128,90,,,,
07-08-2020,130,91,,,,
08-08-2020,130,91,,,,
09-08-2020,130,96,,,,
10-08-2020,128,96,,,,
11-08-2020,127,96,,,,
12-08-2020,130,96,,,,
13-08-2020,130,96,,,,
14-08-2020,128,96,,,,
15-08-2020,127,96,,,,
16-08-2020,125,96,,,,
17-08-2020,123,96,,,,
18-08-2020,122,96,,,,
19-08-2020,120,96,,,,
20-08-2020,118,95,,,,
